metric,timestamp,value,job,mode,instance
static_requests_per_second,2026-05-04T06:26:09.354000+00:00,0.8644800406814137,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:26:14.354000+00:00,0.8644653874838972,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:26:19.354000+00:00,0.8644653874838972,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:26:24.354000+00:00,0.8644800406814137,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:26:29.354000+00:00,0.8644653874838972,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:26:34.354000+00:00,0.8475150857685267,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:26:39.354000+00:00,0.8644800406814137,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:26:44.354000+00:00,0.8644653874838972,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:26:49.354000+00:00,0.8475150857685267,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:26:54.354000+00:00,0.8644653874838972,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:26:59.354000+00:00,0.8644653874838972,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:27:04.354000+00:00,0.8475294516484448,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:27:09.354000+00:00,0.8644653874838972,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:27:14.354000+00:00,0.8644653874838972,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:27:19.354000+00:00,0.8644946943756993,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:27:24.354000+00:00,0.8644653874838972,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:27:29.354000+00:00,0.8644653874838972,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:27:34.354000+00:00,0.8644653874838972,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:27:39.354000+00:00,0.8644653874838972,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:27:44.354000+00:00,0.8644653874838972,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:27:49.354000+00:00,0.8644800406814137,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:27:54.354000+00:00,0.8644800406814137,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:27:59.354000+00:00,0.8644653874838972,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:28:04.354000+00:00,0.8644653874838972,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:28:09.354000+00:00,0.8475150857685267,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:28:14.354000+00:00,0.8644800406814137,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:28:19.354000+00:00,0.8644507347831245,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:28:24.354000+00:00,0.8644800406814137,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:28:29.354000+00:00,0.8644653874838972,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:28:34.354000+00:00,0.8644653874838972,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:28:39.354000+00:00,0.8644800406814137,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:28:44.354000+00:00,0.8644800406814137,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:28:49.354000+00:00,0.8644653874838972,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:28:54.354000+00:00,0.8644653874838972,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:28:59.354000+00:00,0.8644800406814137,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:29:04.354000+00:00,0.8644800406814137,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:29:09.354000+00:00,0.8644800406814137,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:29:14.354000+00:00,0.8475294516484448,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:29:19.354000+00:00,0.8644653874838972,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:29:24.354000+00:00,0.8644653874838972,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:29:29.354000+00:00,0.8475150857685267,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:29:34.354000+00:00,0.8644800406814137,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:29:39.354000+00:00,0.8644653874838972,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:29:44.354000+00:00,0.8475150857685267,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:29:49.354000+00:00,0.8644653874838972,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:29:54.354000+00:00,0.8644800406814137,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:29:59.354000+00:00,0.8644800406814137,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:30:04.354000+00:00,0.8644946943756993,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:30:09.354000+00:00,0.8644800406814137,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:30:14.354000+00:00,0.8644653874838972,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:30:19.354000+00:00,0.8644653874838972,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:30:24.354000+00:00,0.8644653874838972,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:30:29.354000+00:00,0.8644800406814137,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:30:34.354000+00:00,0.8644507347831245,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:30:39.354000+00:00,0.8644653874838972,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:30:44.354000+00:00,0.8644653874838972,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:30:49.354000+00:00,0.8475150857685267,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:30:54.354000+00:00,0.8644800406814137,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:30:59.354000+00:00,0.8644800406814137,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:31:04.354000+00:00,0.8475150857685267,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:31:09.354000+00:00,0.8644800406814137,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:31:14.354000+00:00,0.8644800406814137,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:31:19.354000+00:00,0.8644800406814137,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:31:24.354000+00:00,0.8644800406814137,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:31:29.354000+00:00,0.8644653874838972,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:31:34.354000+00:00,0.8644507347831245,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:31:39.354000+00:00,0.8644507347831245,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:31:44.354000+00:00,0.8644653874838972,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:31:49.354000+00:00,0.8644653874838972,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:31:54.354000+00:00,0.8475150857685267,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:31:59.354000+00:00,0.8644507347831245,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:32:04.354000+00:00,0.8644360825790703,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:32:09.354000+00:00,0.8475150857685267,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:32:14.354000+00:00,0.8644507347831245,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:32:19.354000+00:00,0.8644507347831245,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:32:24.354000+00:00,0.8475007203756123,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:32:29.354000+00:00,0.8644800406814137,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:32:34.354000+00:00,0.8644800406814137,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:32:39.354000+00:00,0.8644653874838972,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:32:44.354000+00:00,0.8644800406814137,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:32:49.354000+00:00,0.8644653874838972,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:32:54.354000+00:00,0.8644507347831245,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:32:59.354000+00:00,0.8644653874838972,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:33:04.354000+00:00,0.8644800406814137,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:33:09.354000+00:00,0.8644653874838972,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:33:14.354000+00:00,0.8475294516484448,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:33:19.354000+00:00,0.8644507347831245,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:33:24.354000+00:00,0.8644653874838972,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:33:29.354000+00:00,0.8644653874838972,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:33:34.354000+00:00,0.8644800406814137,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:33:39.354000+00:00,0.8644653874838972,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:33:44.354000+00:00,0.8644800406814137,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:33:49.354000+00:00,0.8644653874838972,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:33:54.354000+00:00,0.8644653874838972,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:33:59.354000+00:00,0.8644800406814137,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:34:04.354000+00:00,0.8475294516484448,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:34:09.354000+00:00,0.8644653874838972,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:34:14.354000+00:00,0.8644800406814137,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:34:19.354000+00:00,0.8475294516484448,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:34:24.354000+00:00,0.8644653874838972,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:34:29.354000+00:00,0.8644507347831245,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:34:34.354000+00:00,0.8644653874838972,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:34:39.354000+00:00,0.8644653874838972,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:34:44.354000+00:00,0.8644507347831245,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:34:49.354000+00:00,0.8644653874838972,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:34:54.354000+00:00,0.8475150857685267,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:34:59.354000+00:00,0.8644653874838972,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:35:04.354000+00:00,0.8644653874838972,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:35:09.354000+00:00,0.8475150857685267,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:35:14.354000+00:00,0.8644653874838972,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:35:19.354000+00:00,0.8644507347831245,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:35:24.354000+00:00,0.8475294516484448,load-forecast-static,static,static-service:8000
static_requests_per_second,2026-05-04T06:35:29.354000+00:00,0.8475438180153915,load-forecast-static,static,static-service:8000
